num_ordre;plan_id;budget;typcredit;immobilisation;credit;centre_cout;projet;localisation;montant_estime;composante;montant_dispo;designation;type;mode;nbr_lot;agent_id;date_tech;date_tech_reel;date_dgcmef;date_dgcmef_reel;date_off;date_off_reel;temp;temp_reel;date_resultat;resultat;date_visite_site;date_demarrage;date_reel_demarrage;delai_exe;delai_reel_exe;date_butoir;date_reel_fin;budget_travaux;observation;statut
7;1;Fonds Propres Investissement;J;231380;J;43000;;DGC;58 324 000;Travaux de génie civil / DRCNS;58 324 000;Construction de Hangars et de Latrines douche et réhabilitation de guichet dans les Directions Régionales;;DPX;5;1;10/02/2022;23/05/2022;16/02/2022;26/07/2022;26/07/2022;04/08/2022;3;;;;;12/04/2022;;90;;44872;;;;PPM
13;1;Fonds Propres Investissement;A;234200;A;12000;;PDEC;6 750 000;Gestion Environnementale et Sociale du PDEC;6 750 000;Gestion Environnementale et Sociale du PDEC;;CC;;1;10/02/2022;(null);01/03/2022;;04/03/2022;;1;;;;;03/04/2022;;60;;02/06/2022;;;;PPM
16;1;Fonds Propres Investissement;A;234220;A;60000;;DD;216 000 000;Restructuration du réseau HTA/BTA;216 000 000;Construction de la ligne 33 kV liaison GAO-DAO pour relier la ville de LEO au RNI (fourniture en appel d'offres et travaux en régie);;AOO;;1;10/02/2022;25/03/2022;14/02/2022;06/06/2022;16/03/2022;06/07/2022;3;;;;;30/04/2022;;180;;27/10/2022;;;;PPM
23;1;Fonds Propres Investissement;A;234220;A;47000;;DRN et DDO;407 498 000;Restructuration du réseau HTA/BTA / DRN;407 498 000;Restructuration de réseaux COOPELS ;;AOO;4;1;10/02/2022;25/03/2022;21/02/2022;05/07/2022;23/03/2022;04/08/2022;3;;;;;07/03/2022;;210;;44632;;;;PPM
26;1;Fonds Propres Investissement;A;234220;A;32000;;DT;99 000 000;Sectionneur;99 000 000;Acquisition de sectionneurs (34,5kV et 225kV) et transformateur 225 kV;;AOO;3;1;10/02/2022;23/02/2022;22/02/2022;28/06/2022;23/03/2022;28/07/2022;3;;;;;07/03/2022;;180;;03/11/2022;;;;PPM
21;1;Fonds Propres Investissement;A;234220;A;45000;;DD / DCC;2 571 394 000;Restructuration du réseau HTA/BTA / DRCO;2 571 394 000;Acquisition de matériels pour restructuration de réseaux et création des postes dans les Directions Régionales (Fourniture et travaux);;AOOI ;8;1;10/02/2022;31/03/2022;21/02/2022;15/06/2022;07/04/2022;29/07/2022;3;;;;;22/05/2022;;210;;18/12/2022;;;;PPM
2;1;Fonds Propres Investissement;I;213100;I;20000;;DEPI;22 500 000;Logiciels;22 500 000;Mise à jour du Modèle financier;;DPA;;1;10/02/2022;10/02/2022;14/02/2022;03/02/2022;16/03/2022;18/03/2022;4;;;;;15/05/2022;;180;;44876;;;;PPM
86;1;Fonds Propres Investissement;G;245100;G;80000;;;1 012 200 000;Véhicule  4 x 4 et Camion grue;1 012 200 000;Acquisition de vehicule pour les unités SONABEL;;AOO;6;1;10/02/2022;09/03/2022;28/02/2022;19/01/2023;14/04/2022;06/03/2023;3;;;;;29/05/2022;;180;;25/11/2022;;;;PPM
39;1;Fonds Propres Investissement;B;241120;B;53200;;DTME / DCET;25 425 000;Groupe électrogène de secours  DPTO;25 425 000;Acquisition de chargeur et de batterie pour le centre de Djibo, Ziniaré et la centrale Ouaga II;;DPX;;1;10/02/2022;15/03/2022;18/02/2022;28/06/2022;28/02/2022;08/07/2022;1;;;;;14/04/2022;;120;;12/08/2022;;;;PPM
44;1;Fonds Propres Investissement;B;241130;B;32200;;DTME;130 500 000;Cellule 33KV, 90KV / DTME;130 500 000;Acquisition d'une cellule et de 03 disjoncteurs ;;AOO;2;1;10/02/2022;23/02/2022;21/02/2022;;23/03/2022;;3;;;;;07/03/2022;;180;;03/11/2022;;;;PPM
75;1;Fonds Propres Investissement;F;244100;F;;;DTME / DCET;104 670 000;Matériels de froid et climatisation / DRO;104 670 000;Acquisition de Climatiseur armoire, split et Réfrigerateur pour les unités des Directions Régionales et le siège;;AOO;8;1;10/02/2022;15/03/2022;17/03/2022;28/04/2022;16/04/2022;30/05/2022;3;;;;;16/05/2022;;60;;15/07/2022;;;;PPM
72;1;Fonds Propres Investissement;B;241900;B;53000;;DP / DPTCE;48 150 000;Matériel Laboratoire Electrique/DPTCE;48 150 000;Matériels de laboratoire pour les centrales;;DPX ;4;1;10/02/2022;18/05/2022;22/02/2022;28/07/2022;04/03/2022;21/12/2022;1;;;;;18/04/2022;;180;;15/10/2022;;;;PPM
70;1;Fonds Propres Investissement;B;241700;B;H0000;;DSI / DIFO;1 485 000 000;Matériel Radio Communication;1 485 000 000;Mise en place d'un réseau très haut débit à fibres optiques au profit de la SONABEL/DIFO;;AOO;;1;10/02/2022;28/08/2021;25/02/2022;16/02/2022;11/04/2022;17/03/2022;3;;;;;26/05/2022;;210;;22/12/2022;;;;PPM
66;1;Fonds Propres Investissement;B;241630;B;31000;;DTME / DCET;45 000 000;Matériel Pédagogique - Administratif  & Comptable;45 000 000;Equipement de mesures des impédances directes et homopolaire des lignes HTA et HTB pour fiabiliser les réglages des protections de distance ;;DPX;;1;10/02/2022;15/03/2022;22/02/2022;11/10/2022;04/03/2022;24/10/2022;1;;;;;18/04/2022;;180;;15/10/2022;;;;PPM
59;1;Fonds Propres Investissement;B;241500;B;H0000;;DSI / DSRS;13 500 000;Paratonnerre / Parafoudre;13 500 000;Paratonnerre/SRI;;DPX;;1;10/02/2022;26/02/2022;22/02/2022;22/06/2022;04/03/2022;04/07/2022;1;;;;;18/04/2022;;180;;15/10/2022;;;;PPM
12;1;Fonds Propres Investissement;A;234200;A;10000;;PDCEL;673 175 000;Branchements BT et HT financement SONABEL / PDCEL;673 175 000;Matériels  de branchements / PDCEL;;AOO;5;1;10/02/2022;(null);14/02/2022;;2022-03-2022;;3;;;;;15/05/2022;;180;;44876;;;;PPM
2;1;Fonds Propres Exploitation;Budget. Exp.;604110;Budget. Exp.;82000;;DGA / DMP;108 435 000;;108 435 000;Achats de compteurs à pré-paiement triphasés;;AOO;;1;10/02/2022;10/03/2022;07/02/2022;08/04/2022;09/03/2022;09/06/2022;;;;;;;;;;;;;;PPM
20;1;Fonds Propres Exploitation;Budget. Exp.;604440;Budget. Exp.;53000;;DPTCE / DP;63 000 000;;63 000 000;Depannage moteur MTU DORI;;DPX;;1;10/02/2022;17/01/2022;19/02/2022;09/02/2022;01/03/2022;18/02/2022;;;;;;;;;;;;;;PPM
10;1;Financement externe;Fin. Ext.;;Fin. Ext.;10000; .PDCEL;DRC;5 850 892 000;;5 850 892 000;Matériels  de branchements à Ouagadougou Lotissement 1 Nord-Ouest  ;;AOO;;1;10/02/2022;10/02/2022;22/11/2021;;06/01/2022;;3;;;;;27/05/2022;;180;;23/11/2022;;;;PPM
15;1;Financement externe;Fin. Ext.;;Fin. Ext.;22000;DIPI;DIPI;135 000 000;;135 000 000;Contrôle et supervision des travaux de construction de la Ligne 225 kV Ouaga ;;DP;;1;10/02/2022;10/02/2022;22/02/2022;;30/03/2022;;4;;;;;27/07/2022;;420;;20/09/2023;;;;PPM
18;1;Financement externe;Fin. Ext.;;Fin. Ext.;22000;WAPP;WAPP;24 566 606 000;;24 566 606 000;Electrification de 127 localités;;AOO;;1;10/02/2022;10/02/2022;02/11/2021;;17/12/2021;;3;;;;;18/02/2022;;600;;45240;;;Analyse des offres en cours;PPM
21;1;Financement externe;Fin. Ext.;;Fin. Ext.;G0000;YELEEN;YELEEN;500 000 000;;500 000 000;Recrutement d¿un ingénieur-conseil pour le contrôle et la supervision des travaux de construction des réseaux de distribution électrique MT/BT;;DP;;1;10/02/2022;10/02/2022;25/10/2022;;24/02/2022;;4;;;;;10/04/2022;;360;;45050;;;"Rapport d'analyse des offres de l""AMI, soumis à la Banque pour ANO";PPM
12;1;Financement externe;Fin. Ext.;;Fin. Ext.;80000; ,PDCEL;DMP;21 703 000;;21 703 000;Acquisition de table, armoires, fauteuil et chaises;;DP;2;1;10/02/2022;10/02/2022;03/12/2021;06/06/2022;13/12/2021;;1;;;;;22/01/2022;;30;;19/02/2022;;;;PPM
14;1;Financement externe;Fin. Ext.;;Fin. Ext.;22000;DIPI;DIPI;1 665 000 000;;1 665 000 000;Travaux de construction de la Ligne 225 kV Ouaga Est - Ziniaré;;AOO;;1;10/02/2022;10/02/2022;25/03/2022;;44809;;3;;;;;27/07/2022;;420;;20/09/2023;;;;PPM
24;1;Financement externe;Fin. Ext.;;Fin. Ext.;G0000;ZAGTOULI 2;ZAGTOULI 2;1 351 360 000;;1 351 360 000;Extension de la centrale photovoltaîque de Zagtouli Tranche 2;;AOO;;1;10/02/2022;10/02/2022;02/11/2022;12/09/2022;17/12/2021;;3;;;;;30/03/2022;;360;;25/03/2023;;;Rapport d'nalyse des offres soumis au bailleurs pour ANO;PPM
25;1;Financement externe;Fin. Ext.;;Fin. Ext.;G0000;PCSM;PCSM;13 350 000 000;;13 350 000 000;Réalisation de la centrale solaie photovoltaîqe de Matourkou;;AOO;;1;10/02/2022;10/02/2022;15/11/2022;;30/12/2022;;3;;;;;15/07/2023;;360;;45542;;;;PPM
13;1;Financement externe;Fin. Ext.;;Fin. Ext.;80000;PDCEL.,;DMP;114 000 000;;114 000 000;Acquisition de véhicules;;AOO;3;1;10/02/2022;10/02/2022;27/01/2022;22/04/2022;27/01/2022;;3;;;;;20/02/2022;;30;;22/03/2022;;;;PPM
17;1;Financement externe;Fin. Ext.;;Fin. Ext.;22000;DIPI;DIPI;305 813 000;;305 813 000;Contrôle et supervision des travaux du poste 225 kV de Banfora;;DP;;1;10/02/2022;10/02/2022;28/02/2022;;30/03/2022;;4;;;;;27/07/2022;;420;;20/09/2023;;;;PPM
23;1;Financement externe;Fin. Ext.;;Fin. Ext.;G0000;KOMSILGA 4;KOMSILGA 4;14 000 000 000;;14 000 000 000;Renforcement de la centrale électrique de Komsilga Tranche 4;;AOO;;1;10/02/2022;10/02/2022;02/11/2022;;17/12/2021;;3;;;;;15/03/2022;;540;;45086;;;Analyse des offres en cours;PPM
1;2;Fonds Propres;;A;;;;DIRECTION GENERALE;35 000 000;;35 000 000;Mise en ¿uvre du PGES du projet PDEC ;;AMI;;1;;;;;;;;;;;;;;;;;;;;PPM
11;2;Fonds Propres;;F;;;;DIRECTION COMMERCIALE ET DE LA CLIENTELE;222 950 000;;222 950 000;Photocopieur pour secrétariat DCC;;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
16;2;Fonds Propres;;;;;;DIRECTION COMMERCIALE ET DE LA CLIENTELE;127 790 350;;127 790 350;Pavage de la cour ;;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
43;2;Fonds Propres;;B;;;;DIRECTION COMMERCIALE ET DE LA CLIENTELE;89 434 792;;89 434 792;Mutation du transformateur 100Kva à 160Kva;;DPX;;1;;;;;;;;;;;;;;;;;;;;PPM
53;2;Fonds Propres;;A;;;;DIRECTION DES MARCHES ET DU PATRIMOINE;1 750 000 000;;1 750 000 000;Acquisition de terrains pour la construction de centrales solaires du WAPP (400 ha a Koupéla);;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
2;2;Fonds Propres;;;21F0394;;;DIRECTION DE LA PRODUCTION ;50 000 000;;;Acquisition et installation d'un consignateur d'état du G1-G9;;DPX;;1;;;;;;;;;;;;;;;;;;;;PPM
65;2;Fonds Propres;;F;;;;DIRECTION DES SYSTEMES D¿INFORMATION ;2 100 000;;2 100 000;Aspirateur pour materiel informatique;;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
70;2;Fonds Propres;;;;;;DIRECTION DE LA PRODUCTION ;23 800 000;;23 800 000;Disjoncteur master pack 3000 A pour le depart Gorom;;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
73;2;Fonds Propres;;;;;;DIRECTION COMMERCIALE ET DE LA CLIENTELE;17 659 382;;17 659 382;Remplacement du module de l'inverseur du groupe secours;;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
76;2;Fonds Propres;;F;;;;DIRECTION COMMERCIALE ET DE LA CLIENTELE;1 350 000;;1 350 000;Acquisition de matériel de sono pour le Service Marketing dans le cadre de ses activités commerciales;;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
80;2;Fonds Propres;;F;;;;DIRECTION DES SYSTEMES D¿INFORMATION ;16 300 000;;16 300 000;Ecran 50 pouces pour le monitoring du réseau;;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
86;2;Fonds Propres;;F;;;;DIRECTION DU TRANSPORT ET MOUVEMENTS D'ENERGIE;8 000 000;;8 000 000;Serveur de fichiers;;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
25;2;Fonds Propres;;;;;;DIRECTION DE LA DISTRIBUTION;21 000 000;;21 000 000;Telegestion de 10 postes de Distribution;;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
78;2;Fonds Propres;;;;;;DIRECTION DES SYSTEMES D¿INFORMATION ;51 100 000;;51 100 000;Installation de systèmes hybrides 220VAC et DC secours par batteries 2X100Ah ayant une autonomie de 15 heures;;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
8;2;Fonds Propres;;;;;;DIRECTION COMMERCIALE ET DE LA CLIENTEL;227 069 216;;227 069 216;Acquisition de poste préfabriqué de 400kVA;;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
3;2;Fonds Propres;;F;;;;DIRECTION COMMERCIALE ET DE LA CLIENTELE;108 000 000;;108 000 000;Acquisition d'onduleur 10 kVA monophasés pour les DR (ces onduleurs servirpnt pour alimenter la sonoristion lors des manifestations nationales);;AO;;1;;;;;;;;;;;;;;;;;;;;PPM
5;3;Fonds Propres Exploitation;Budget. Exp.;604110;;;;DMP / DGA;959 391 000;Achats de câbles BT;959 391 000;Achats de câbles HTA;2;AOI;3;1;;;21/02/2023;07/07/2023;45111;21/08/2023;3;;;;;21/06/2023;;150;;;;;;PPM
15;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPH;454 528 000;Achats stockés  Pièces Rechange Groupes et  auxiliaires des centrales hydroélectriques;454 528 000;Achats stockés  Pièces de Rechange pour Groupes et auxiliaires des centrales hydroélectriques;2;AO;3;1;;;45051;;45022;;3;;;;;44966;;120;;;;;;PPM
22;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DMP / DGA;42 678 473 944;Achats stockés combustibles;42 678 473 944;Achats stockés Fuel-Oil;2;ED;1;1;;;45202;;25/03/2023;;3;;;;;45174;;60;;;;;;PPM
24;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DMP / DAGP;250 890 000;Pièces de rechange Véhicules non Stockées;250 890 000;Pièces de rechange Véhicules non Stockées;2;AO;2;1;;;44960;;44930;;3;;;;;30/06/2023;;90;;;;;;PPM
35;3;Fonds Propres Exploitation;Budget. Exp.;627600;;;;DCC / DMGCC;44 000 000;Cadeaux à la clientèle;44 000 000;Confection de calendriers et d'agendas 2024;3;DPX;2;1;;;27/03/2023;;45234;;3;;;;;25/06/2023;;90;;;;;;PPM
36;3;Fonds Propres Exploitation;Budget. Exp.;627600;;;;DCC / DMGCC;229 500 000;Cadeaux à la clientèle;229 500 000;Achat de Survêtements, Tee Shirts, Polos, Casquettes, Coffret dames, portes clés, porte documents, affiches-dépliants-Boîtiers et sacs;3;AO;5;1;;;24/03/2023;;23/04/2023;;3;;;;;22/07/2023;;90;;;;;;PPM
2;3;Financement externe;;;;; PEDECEL ; PEDECEL ;; Contrôle et surveillance des Travaux ;; Contrôle et surveillance des Travaux ;3;DP;;1;;;;;;;;;;;;28/06/2023;;1 095;;;;;;PPM
1;3;Financement externe;;;;; PEDECEL ; PEDECEL;; Extension et restructuration de réseaux MT/BT  ;; Extension et restructuration de réseaux MT/BT ;1;AOI ;;1;;;;;;;;;;;;28/02/2023;;1 095;;;;;ANO de la BAD sur le rapport d'evaluation attendu;PPM
5;3;Financement externe;;;;; PEDECEL ; PEDECEL ;; Réalisation des extensions de réseau de distribution  ;; Réalisation des extensions de réseau de distribution dans les localités de Sindou, Solenzo, Manga, Kombissiri et Pô ;1;AOI ;;1;;;;;;;;;;;;28/02/2023;;360;;;;;Ouverture des plis le 21/12/2022;PPM
3;3;Financement externe;;;;; PEDECEL ; PEDECEL ;; Consultant IEC - genre ;; Consultant IEC - genre ;3;DP;;1;;;;;;;;;;;;28/06/2023;;1 095;;;;;;PPM
13;3;Financement externe;;;;; YELEEN ; YELEEN ;; Construire une centrale solaire photovoltaïque  ;; Construire une centrale solaire photovoltaïque de 43 MWc sur le site de Ouaga Nord-Ouest ;1;AOI ;;1;;;;;;;;;;;;44959;;540;;;;;Marché déjà conclu;PPM
15;3;Financement externe;;;;; YELEEN ; YELEEN ;; Construire 35 km de lignes électriques HT 90 KV  ;; Construire 35 km de lignes électriques HT 90 KV (centrale Ouaga Nord-Ouest /Poste Kossodo) ;1;AOI ;;1;;;;;;;;;;;;44959;;540;;;;;Marché déjà conclu;PPM
16;3;Financement externe;;;;; YELEEN ; YELEEN ;; Construire et installer un système de stockage d¿énergie  ;; Construire et installer un système de stockage d¿énergie  ;1;AOI ;;1;;;;;;;;;;;;44959;;540;;;;;Marché déjà conclu;PPM
17;3;Financement externe;;;;; YELEEN ; YELEEN ;; Assister le maître d'ouvrage pour la supervision des travaux  ;; Assister le maître d'ouvrage pour la supervision des travaux de constructions des centrales PV de Ouaga Nord-Ouest, de Dori, Diapaga et Gaoua ;3;DP;;1;;;;;;;;;;;;44959;;540;;;;;Marchés en cours de signature ;PPM
9;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTO;1 030 000 000;Achats soctkés pièces de rechanges groupes de la centrale Komsilga;1 030 000 000;Achats soctkés pièces de rechanges de groupes, séparateurs, compresseurs, electropompes et vannes;2;AOI;3;1;;;44988;;17/04/2023;;3;;;;;44933;;150;;;;;;PPM
20;1;Financement externe;Fin. Ext.;;Fin. Ext.;G0000;WAPP;WAPP;2 458 240 000;;2 458 240 000;Réalisation de 31 000 branchements;;AOO;;1;10/02/2022;10/02/2022;02/11/2021;;17/12/2021;;3;;;;;18/02/2022;;180;;17/08/2022;;;Analyse des offres en cours;PPM
19;1;Financement externe;Fin. Ext.;;Fin. Ext.;22000;WAPP;WAPP;9 576 973 000;;9 576 973 000;Electrification de 52 localités;;AOO;;1;10/02/2022;10/02/2022;02/11/2021;;17/12/2021;;3;;;;;18/02/2022;;600;;45240;;;Analyse des offres en cours;PPM
22;1;Financement externe;Fin. Ext.;;Fin. Ext.;G0000;YELEEN;YELEEN;8 448 000 000;;8 448 000 000;Construction de réseaux de distribution électrique de moyenne et basse tension (MT/BT);;AOO;;1;10/02/2022;10/02/2022;10/01/2022;;24/02/2022;;3;;;;;15/06/2022;;360;;45205;;;;PPM
11;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTO;7 457 608 000;Achats stockés  Pièces Rechange Groupes et  auxiliaires de la centrale Kossodo I;7 457 608 000;Achats stockés  Pièces de rechange Groupes et  auxiliaires;2;AOI;4;1;;;45172;;23/04/2023;;3;;;;;45114;;120;;;;;;PPM
25;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DTME /DCET;512 313 000;Autres Fournitures non stockées Petits Matériels et outillage divers   ;512 313 000;Fournitures non stockées Petits Matériels et outillage divers / DCET;2;AO;2;1;;;45080;;45050;;3;;;;;45023;;90;;;;;;PPM
29;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DMP / DAGP;189 068 250;Achats non stockables Fournitures informatiques;189 068 250;Achats non stockables Fournitures informatiques;2;AO;1;1;;;21/03/2023;;20/04/2023;;3;;;;;19/07/2023;;90;;;;;;PPM
30;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DMP / DAGP;498 297 000;Achats de Travaux, Matériels & Equipements ;498 297 000;Tenues vestimentaires et Chaussures de sécurité;2;AO;4;1;;;21/03/2023;;20/04/2023;;3;;;;;19/07/2023;;90;;;;;;PPM
31;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DEPI / DGC;88 445 000;Entretien,Réparations bâtiments de centrale;88 445 000;Divers Travaux d'Entretien, Réparations de bâtiments de centrale;1;AO;4;1;;;22/03/2023;;21/04/2023;;3;;;;;20/07/2023;;90;;;;;;PPM
32;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTO ;1 211 643 500;Travaux d'entretien production;1 211 643 500;Travaux d'entretiens des centrales /  DPER, DPH, DPTO et DPTCE;1;AOI;10;1;;;45141;29/05/2023;22/04/2023;;3;;;;;45084;;90;;;;;;PPM
33;3;Fonds Propres Exploitation;Budget. Exp.;624110;;;;DEPI / DGC;343 140 371;Entretien,Réparations logements du personnel;343 140 371;Réhabilitation, Réfection  de Bâtiments administratifs et de logements et travaux de Pavage;1;AO;8;1;;;22/03/2023;;21/04/2023;;3;;;;;20/07/2023;;90;;;;;;PPM
34;3;Fonds Propres Exploitation;Budget. Exp.;624800;;;;DEPI / DGC;269 682 500;Autres entretiens, réparations et maintenances;269 682 500;Amenagement et réhabilitation de voies d'accès, d'ouvrages d'assainissement et de bâtiments des centrales de Komsilga, Bobo II, Ziga et Zagtouli;1;AO;6;1;;;24/03/2023;;23/04/2023;;3;;;;;22/07/2023;;90;;;;;;PPM
4;3;Financement externe;;;;; PEDECEL ; PEDECEL ;; Actualisation du manuel  ;; Actualisation du manuel de procédures administrative, financière et comptable ;3;DPA;;1;;;;;;;;;;;;28/02/2023;;60;;;;;ANO de la banque reçu pour la suite de l'évaluation ;PPM
6;3;Financement externe;;;;; PEDECEL ; PEDECEL ;; Acquisition du matériel de branchement  ;; Acquisition du matériel de branchement (Lot 2) ;2;AOI ;;1;;;;;;;;;;;;28/02/2023;;120;;;;;ANO de la BAD sur le rapport d'evaluation attendu;PPM
7;3;Financement externe;;;;; PEDECEL ; PEDECEL ;; Acquisition d'outillage et matériel de sécurité ;; Acquisition d'outillage et matériel de sécurité ;2;AO;;1;;;;;;;;;;;;28/02/2023;;120;;;;;Marchés  soumis pour ANO au Bailleur de fonds;PPM
8;3;Financement externe;;;;; PEDECEL ; PEDECEL ;; Acquisition de matériels roulants d'exploitation   ;; Acquisition de matériels roulants d'exploitation UGP  ;2;AOR;;1;;;;;;;;;;;;27/03/2023;;120;;;;;Rapport d'évaluation transmis à la DGCMEF le 30/11/22 pour la publication des résultats;PPM
9;3;Financement externe;;;;; PEDECEL ; PEDECEL ;; Acq. de matériels informatique ;; Acq. de matériels informatique ;2;DPX ;;1;;;;;;;;;;;;28/02/2023;;1 095;;;;;Marchés en cours de signature ou soumis pour ANO;PPM
10;3;Financement externe;;;;; PEDECEL ; PEDECEL ;; Acquisition de mobiliers de bureau ;; Acquisition de mobiliers de bureau ;2;DPX ;;1;;;;;;;;;;;;28/12/2023;;120;;;;;Marché en cours d'enrégistrement;PPM
11;3;Financement externe;;;;; PEDECEL ; PEDECEL ;; Logiciel comptable multi-projets  ;; Acq. de logiciel comptable multi-projets multi-bailleurs multi sites ;2;DPX ;;1;;;;;;;;;;;;20/02/2023;;90;;;;;Marché en cours de signature;PPM
12;3;Financement externe;;;;; PEDECEL ; PEDECEL ;; Acquérir du matériel pour branchements  ;; Acquérir du matériel pour branchements promotionnels dans le cadre du PEDECEL  ;2;AOI ;;1;;;;;;;;;;;;19/04/2023;;180;;;;;;PPM
4;3;Fonds Propres Exploitation;;;;;;KOSSODO;14 943 053;;14 943 053;Fourniture de pièces de rechange pour les auxiliaires de la centrale Ouaga-Est (pièces électriques);2;DPX;1;1;;;;12/04/2023;;24/04/2023;;;;;;;;30;;;;;;Hors PPM
113;3;Financement externe;Fin. Ext.;;Fin. Ext.;;DIPI;DEPI;5 000 000 000;;5 000 000 000;Réalisation des travaux de construction de la liaison 161 kV Kompienga-Mandouri;1;AOO;1;1;;;22/03/2023;25/04/2023;21/04/2023;;3;;;;;20/07/2023;;540;;10/01/2025;;;;
;1;Financement externe;A;213100;Fin. Ext.;;;DEPI;8 630 000 000;;8 850 000 000;travaux de construction du poste 225/33kV de Banfora;1;AOO;;1;12/05/2023;;;;12/05/2023;;;;;;18/04/2023;;;480;;;;;;PPM
11;3;Fonds Propres Exploitation;;;;70000000;Fourniture de licences Microsoft à la SONABEL;DSI;70 000 000;;70 000 000;Fourniture de licences Microsoft à la SONABEL;2;DPX;1;1;02/03/2023;;02/05/2023;;12/05/2023;;3;;;;;12/07/2023;;30;;12/08/2023;;;RAS;Hors PPM
;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;
53;3;Fonds Propres Investissement;A;;;;;DGC;;;;;;AOO;6;1;30/06/2023;;;;30/06/2023;;;;;;;;;120;;;;;;
20;3;Fonds Propres Exploitation;A;223100;A;1;DPTO;KOMSILGA;50 980 000;SONABEL;43 203 000;Reconditionnement du rotor à l’usine et l’assistance aux travaux 12000 h du turbocharger du groupe G1 de la Centrale Komsilga;1;DPX;1;1;15/05/2023;;09/06/2023;09/06/2023;19/06/2023;;3;;;;;01/08/2023;;30;;31/08/2023;;;;Hors PPM
15;3;Fonds Propres Investissement;Fin. Ext.;Fin. Ext.;Fin. Ext.;;Controle et sureveillance de travaux d'électrification HT;;;;;Contrôle et surveillance de travaux d'extension et de restructuration des réseaux MT/BT ;3;DP-MI;1;1;01/04/2023;;10/04/2023;;10/05/2023;;7;;;;;01/09/2023;;24;;01/09/2025;;;;Hors PPM
;3;Fonds Propres Exploitation;;;;;;;177 000 000;;177 000 000;Fourniture de coussinets de palier et la rectification du tourillon n°1 du G2 de la centrale de Kossodo;2;AOO;;1;;;;;;;;;;;;;;90;;;;;;Hors PPM
1;3;Fonds Propres Investissement;;;;;;DCET;601 000 000;;;fourniture, l’installation, la mise en service d’ordinateurs industriels et la mise à jour de microscada ABB des postes de Kossodo, Ouaga 1, Ouaga 2 et Ouaga 2000 de la SONABEL au Burkina Faso.;2;AOO;;1;;;;;;;;;;;;;;210;;;;;;Hors PPM
8;3;Fonds Propres Exploitation;;;;;;KOSSODO;23 600 000;;;Fourniture, l’installation et la mise en service d’un système d’anti incendie à la Direction Régionale du Centre (DRC) de la SONABEL;2;DPX;;1;;;;;;;1;;;;;;;90;;;;;;Projet
;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;
;3;Fonds Propres Investissement;;;;52310;;Selectionner;52 561 218;;52 561 218;Fourniture de  compresseur sperre 30 bar et pièces de rechange pous les auxiliaires de la centrale Ouaga Est;2;DPX;1;1;16/08/2023;;07/08/2023;;16/08/2023;;3;;;;;;;120;;;;;R.A.S.;Hors PPM
20;3;Fonds Propres Exploitation;;;;;;DPTCE;753 000 000;;753 000 000;fourniture, l’installation d’un rotor complet et pièces de rechange du turbocompresseur type TCA 77-40055 du moteur 12V48/60B du groupe 9 de la Centrale Electrique BOBO II de la SONABEL;2;AOO;1;1;;;;;;;;;;;;;;120;;;;;;Hors PPM
;3;Fonds Propres Investissement;;;;;;;76 500 000;;;Fourniture et pose de câbles à la centrale Hydro-électrique de KOMPIENGA;2;DPX;;1;11/09/2023;;;;;;2;;;;;;;120;;;;;R.A.S.;Hors PPM
2;3;Fonds Propres Exploitation;;;;;;KOSSODO;66 188 206;;66 188 206;Fourniture de pièces de rechange pour le dépannage des auxiliaires de la centrale Ouaga-Est (injecteurs);2;DPX;;1;;;;29/03/2023;;;1;;;;;;;30;;;;;;Hors PPM
3;3;Fonds Propres Exploitation;F;;F;;;DSI;21 742 750;;21 742 750;Acquisition d’onduleurs pour les cérémonies d’envergures nationales;2;DPX;1;1;;;;12/04/2023;;;1;;;;;;;90;;;;;;Hors PPM
